order_id,order_date,order_time,customer_id,store_id,order_source,platform
O15385,2025-03-11,14:31:00,C2034,S08,Online,Zomato
O15386,2025-02-02,11:09:00,C13317,S01,Online,Starbucks App
O15387,2025-03-03,22:04:00,C3570,S07,Online,Swiggy
O15388,2025-01-01,13:37:00,C15380,S04,Store,In Store
O15389,2025-03-04,15:11:00,C15400,S03,Store,In Store
O15390,2025-01-21,13:21:00,C5034,S02,Store,In Store
O15391,2025-02-14,09:35:00,C10173,S03,Store,In Store
O15392,2025-01-21,19:04:00,C15935,S05,Store,In Store
O15393,2025-03-25,20:45:00,C14973,S05,Online,Starbucks App
O15394,2025-03-19,20:23:00,C11366,S03,Store,In Store
O15395,2025-01-14,17:50:00,C14608,S02,Online,Swiggy
O15396,2025-01-31,15:27:00,C2975,S05,Online,Swiggy
O15397,2025-03-21,09:05:00,C19729,S07,Store,In Store
O15398,2025-03-26,08:12:00,C16109,S03,Online,Zomato
O15399,2025-01-12,11:10:00,C7819,S01,Online,Swiggy
O15400,2025-03-08,18:06:00,C13374,S08,Online,Starbucks App
O15401,2025-03-24,22:20:00,C10324,S04,Store,In Store
O15402,2025-03-04,12:59:00,C12190,S06,Online,Swiggy
O15403,2025-01-03,14:22:00,C15460,S02,Online,Swiggy
O15404,2025-02-05,12:28:00,C10207,S04,Online,Starbucks App
O15405,2025-03-17,08:12:00,C2314,S01,Store,In Store
O15406,2025-01-12,15:54:00,C7027,S03,Online,Swiggy
O15407,2025-03-16,12:08:00,C579,S01,Store,In Store
O15408,2025-03-04,15:50:00,C12745,S07,Online,Starbucks App
O15409,2025-01-24,22:17:00,C9063,S01,Online,Starbucks App
O15410,2025-01-13,09:05:00,C19795,S02,Online,Swiggy
O15411,2025-02-07,14:21:00,C240,S08,Store,In Store
O15412,2025-01-06,07:14:00,C9902,S06,Store,In Store
O15413,2025-02-21,16:14:00,C7147,S02,Online,Starbucks App
O15414,2025-02-05,12:50:00,C5499,S05,Online,Starbucks App
O15415,2025-01-24,14:04:00,C15194,S05,Store,In Store
O15416,2025-02-16,20:03:00,C17198,S07,Online,Zomato
O15417,2025-03-11,15:54:00,C6411,S03,Online,Swiggy
O15418,2025-03-04,12:41:00,C10916,S02,Online,Starbucks App
O15419,2025-02-01,13:32:00,C11624,S03,Online,Zomato
O15420,2025-01-08,11:22:00,C12834,S02,Online,Swiggy
O15421,2025-02-25,12:05:00,C12942,S02,Store,In Store
O15422,2025-01-16,07:06:00,C11721,S06,Online,Zomato
O15423,2025-01-26,19:30:00,C2803,S06,Online,Swiggy
O15424,2025-02-21,08:42:00,C2189,S04,Store,In Store
O15425,2025-03-04,11:35:00,C7600,S03,Store,In Store
O15426,2025-03-27,21:01:00,C6888,S03,Store,In Store
O15427,2025-01-23,11:23:00,C11530,S05,Online,Starbucks App
O15428,2025-01-20,09:13:00,C10007,S08,Online,Zomato
O15429,2025-02-05,11:43:00,C5140,S03,Online,Starbucks App
O15430,2025-01-01,20:11:00,C15474,S02,Store,In Store
O15431,2025-01-24,13:37:00,C4469,S02,Online,Zomato
O15432,2025-02-12,18:11:00,C13559,S06,Store,In Store
O15433,2025-03-01,11:48:00,C6117,S07,Online,Zomato
O15434,2025-01-13,16:34:00,C13637,S08,Online,Starbucks App
O15435,2025-01-20,22:09:00,C651,S08,Store,In Store
O15436,2025-02-09,14:45:00,C5508,S03,Store,In Store
O15437,2025-01-13,07:12:00,C4411,S02,Online,Zomato
O15438,2025-03-25,18:19:00,C19576,S05,Online,Swiggy
O15439,2025-02-04,17:06:00,C4886,S07,Online,Starbucks App
O15440,2025-01-30,22:25:00,C12978,S06,Online,Swiggy
O15441,2025-03-08,16:43:00,C6192,S06,Online,Zomato
O15442,2025-02-03,11:07:00,C3235,S08,Store,In Store
O15443,2025-03-03,22:18:00,C12556,S07,Store,In Store
O15444,2025-03-10,08:21:00,C9515,S02,Online,Swiggy
O15445,2025-01-07,21:05:00,C18631,S05,Online,Swiggy
O15446,2025-02-04,19:20:00,C17397,S07,Store,In Store
O15447,2025-02-24,13:57:00,C4236,S08,Store,In Store
O15448,2025-03-06,22:24:00,C10573,S07,Online,Zomato
O15449,2025-01-04,14:36:00,C11688,S08,Store,In Store
O15450,2025-02-18,22:09:00,C14797,S05,Store,In Store
O15451,2025-01-14,20:29:00,C2203,S05,Online,Swiggy
O15452,2025-01-13,14:31:00,C18134,S08,Online,Zomato
O15453,2025-02-03,18:21:00,C15955,S02,Store,In Store
O15454,2025-02-27,17:04:00,C16824,S03,Store,In Store
O15455,2025-03-19,20:22:00,C7990,S06,Online,Zomato
O15456,2025-01-02,22:59:00,C8755,S04,Online,Starbucks App
O15457,2025-02-04,16:55:00,C279,S06,Online,Starbucks App
O15458,2025-02-09,20:32:00,C12545,S01,Online,Zomato
O15459,2025-02-04,16:05:00,C8231,S07,Online,Zomato
O15460,2025-03-06,11:00:00,C12996,S07,Store,In Store
O15461,2025-01-04,20:46:00,C2882,S01,Store,In Store
O15462,2025-01-15,19:52:00,C19333,S08,Online,Zomato
O15463,2025-02-02,17:21:00,C7032,S06,Online,Starbucks App
O15464,2025-03-10,13:03:00,C4227,S06,Online,Zomato
O15465,2025-01-13,07:50:00,C12719,S01,Online,Starbucks App
O15466,2025-01-29,09:26:00,C15632,S01,Store,In Store
O15467,2025-03-25,16:06:00,C12669,S04,Online,Swiggy
O15468,2025-03-18,18:52:00,C10087,S02,Online,Swiggy
O15469,2025-02-17,09:36:00,C2131,S03,Store,In Store
O15470,2025-02-25,22:43:00,C2348,S02,Store,In Store
O15471,2025-02-28,20:49:00,C2127,S04,Online,Swiggy
O15472,2025-03-28,15:52:00,C120,S08,Store,In Store
O15473,2025-01-30,15:02:00,C18546,S02,Store,In Store
O15474,2025-03-14,09:41:00,C1555,S04,Store,In Store
O15475,2025-03-06,13:55:00,C7295,S07,Online,Zomato
O15476,2025-02-23,07:24:00,C3151,S01,Store,In Store
O15477,2025-03-24,11:36:00,C81,S04,Store,In Store
O15478,2025-01-09,17:09:00,C12835,S05,Store,In Store
O15479,2025-01-04,11:11:00,C11930,S02,Online,Swiggy
O15480,2025-01-07,12:19:00,C14908,S01,Online,Starbucks App
O15481,2025-02-18,12:33:00,C18616,S08,Store,In Store
O15482,2025-03-11,09:54:00,C15973,S07,Online,Swiggy
O15483,2025-01-23,11:47:00,C6803,S01,Online,Zomato
O15484,2025-01-04,10:26:00,C3547,S06,Online,Swiggy
O15485,2025-01-11,12:21:00,C12128,S05,Online,Zomato
O15486,2025-03-07,07:03:00,C16112,S01,Store,In Store
O15487,2025-02-17,09:18:00,C10341,S06,Online,Starbucks App
O15488,2025-01-12,09:03:00,C11167,S06,Online,Zomato
O15489,2025-02-02,15:56:00,C2491,S06,Store,In Store
O15490,2025-03-30,16:55:00,C14016,S04,Online,Starbucks App
O15491,2025-02-12,14:14:00,C2203,S05,Store,In Store
O15492,2025-01-04,21:20:00,C3667,S05,Online,Swiggy
O15493,2025-01-02,19:03:00,C13886,S03,Store,In Store
O15494,2025-02-20,08:47:00,C1506,S01,Store,In Store
O15495,2025-01-14,09:03:00,C6655,S01,Store,In Store
O15496,2025-02-05,09:58:00,C7719,S08,Store,In Store
O15497,2025-02-14,17:26:00,C19266,S04,Online,Starbucks App
O15498,2025-02-02,09:02:00,C2996,S05,Store,In Store
O15499,2025-01-25,19:23:00,C8101,S06,Store,In Store
O15500,2025-03-15,15:10:00,C18282,S02,Online,Starbucks App
O15501,2025-03-26,11:54:00,C10846,S06,Store,In Store
O15502,2025-02-26,13:42:00,C5548,S06,Store,In Store
O15503,2025-03-03,16:07:00,C8763,S07,Online,Zomato
O15504,2025-03-28,18:03:00,C12037,S02,Online,Starbucks App
O15505,2025-02-06,17:14:00,C19088,S05,Online,Starbucks App
O15506,2025-03-09,19:47:00,C9936,S08,Online,Swiggy
O15507,2025-03-21,12:09:00,C6816,S06,Online,Zomato
O15508,2025-01-13,17:43:00,C10980,S04,Online,Swiggy
O15509,2025-03-18,14:12:00,C6333,S03,Online,Zomato
O15510,2025-02-03,13:10:00,C16973,S05,Store,In Store
O15511,2025-03-01,13:04:00,C11090,S06,Store,In Store
O15512,2025-03-23,09:42:00,C215,S01,Store,In Store
O15513,2025-03-27,18:58:00,C9453,S03,Store,In Store
O15514,2025-02-08,11:07:00,C14804,S07,Online,Swiggy
O15515,2025-02-18,10:05:00,C14712,S01,Store,In Store
O15516,2025-02-09,12:08:00,C1704,S08,Store,In Store
O15517,2025-02-11,11:33:00,C9877,S06,Online,Starbucks App
O15518,2025-01-14,10:49:00,C4305,S06,Store,In Store
O15519,2025-03-22,09:25:00,C14070,S05,Store,In Store
O15520,2025-03-29,12:56:00,C3998,S06,Store,In Store
O15521,2025-03-08,18:03:00,C3456,S02,Store,In Store
O15522,2025-01-04,10:00:00,C4675,S05,Store,In Store
O15523,2025-03-30,08:19:00,C10481,S08,Store,In Store
O15524,2025-02-25,22:24:00,C6491,S02,Online,Zomato
O15525,2025-03-26,20:22:00,C7750,S08,Online,Starbucks App
O15526,2025-02-04,07:05:00,C10233,S05,Store,In Store
O15527,2025-01-17,17:34:00,C4758,S08,Online,Swiggy
O15528,2025-01-09,21:22:00,C11173,S04,Store,In Store
O15529,2025-03-30,18:20:00,C3059,S03,Online,Swiggy
O15530,2025-02-18,16:52:00,C11806,S04,Store,In Store
O15531,2025-03-29,09:54:00,C11267,S03,Store,In Store
O15532,2025-01-24,15:17:00,C15677,S04,Online,Starbucks App
O15533,2025-01-14,22:43:00,C18769,S04,Online,Starbucks App
O15534,2025-02-16,17:28:00,C2669,S05,Online,Zomato
O15535,2025-01-25,14:29:00,C3869,S06,Online,Swiggy
O15536,2025-01-29,12:29:00,C11190,S06,Store,In Store
O15537,2025-03-16,11:46:00,C5638,S08,Store,In Store
O15538,2025-02-24,18:51:00,C11738,S02,Store,In Store
O15539,2025-01-11,14:45:00,C1619,S04,Online,Starbucks App
O15540,2025-03-01,12:40:00,C12088,S01,Online,Zomato
O15541,2025-01-07,21:49:00,C11275,S06,Online,Swiggy
O15542,2025-02-08,14:13:00,C9257,S08,Online,Zomato
O15543,2025-02-05,20:59:00,C14710,S05,Store,In Store
O15544,2025-03-15,07:05:00,C3086,S04,Store,In Store
O15545,2025-01-02,15:53:00,C17737,S08,Store,In Store
O15546,2025-01-02,15:08:00,C3980,S04,Online,Zomato
O15547,2025-01-22,13:14:00,C9212,S04,Store,In Store
O15548,2025-02-26,09:52:00,C2963,S01,Store,In Store
O15549,2025-03-30,22:35:00,C19432,S03,Online,Starbucks App
O15550,2025-02-19,15:05:00,C19936,S06,Online,Swiggy
O15551,2025-02-08,15:50:00,C15286,S07,Store,In Store
O15552,2025-01-25,10:58:00,C2472,S07,Store,In Store
O15553,2025-02-15,09:22:00,C3175,S01,Online,Zomato
O15554,2025-03-01,19:11:00,C4876,S04,Store,In Store
O15555,2025-02-22,07:34:00,C17762,S03,Online,Zomato
O15556,2025-02-16,10:49:00,C7040,S02,Online,Zomato
O15557,2025-01-22,17:56:00,C17835,S05,Online,Zomato
O15558,2025-02-05,18:10:00,C18990,S01,Store,In Store
O15559,2025-03-03,13:57:00,C1342,S05,Store,In Store
O15560,2025-01-31,10:47:00,C16758,S04,Online,Zomato
O15561,2025-02-11,09:37:00,C15643,S06,Online,Starbucks App
O15562,2025-02-11,22:36:00,C9761,S02,Store,In Store
O15563,2025-03-02,22:49:00,C7820,S03,Store,In Store
O15564,2025-01-27,22:28:00,C5053,S06,Online,Swiggy
O15565,2025-02-04,20:58:00,C15766,S05,Store,In Store
O15566,2025-01-28,21:39:00,C11887,S08,Store,In Store
O15567,2025-02-16,20:10:00,C16700,S04,Online,Starbucks App
O15568,2025-03-10,21:28:00,C1336,S08,Store,In Store
O15569,2025-03-18,17:54:00,C12568,S01,Online,Starbucks App
O15570,2025-01-30,15:35:00,C10205,S03,Online,Zomato
O15571,2025-03-03,11:25:00,C2669,S06,Store,In Store
O15572,2025-03-04,17:45:00,C2188,S02,Online,Zomato
O15573,2025-03-09,07:23:00,C15952,S01,Online,Zomato
O15574,2025-03-02,14:22:00,C8150,S01,Store,In Store
O15575,2025-03-19,12:17:00,C7775,S04,Online,Zomato
O15576,2025-01-21,12:59:00,C15678,S05,Online,Zomato
O15577,2025-01-23,10:41:00,C8675,S02,Store,In Store
O15578,2025-03-26,07:23:00,C11985,S01,Store,In Store
O15579,2025-03-03,12:52:00,C9529,S04,Store,In Store
O15580,2025-01-27,10:21:00,C16882,S08,Store,In Store
O15581,2025-02-27,13:25:00,C13385,S02,Online,Swiggy
O15582,2025-03-20,08:38:00,C4921,S06,Online,Starbucks App
O15583,2025-02-23,21:54:00,C16799,S04,Store,In Store
O15584,2025-01-28,11:06:00,C10938,S04,Store,In Store
O15585,2025-03-07,15:10:00,C805,S08,Store,In Store
O15586,2025-03-01,18:41:00,C1168,S04,Store,In Store
O15587,2025-02-22,16:49:00,C8746,S06,Store,In Store
O15588,2025-02-06,16:52:00,C17684,S02,Online,Starbucks App
O15589,2025-03-27,22:02:00,C6225,S07,Online,Swiggy
O15590,2025-03-15,16:50:00,C17131,S06,Online,Swiggy
O15591,2025-02-24,21:54:00,C9480,S03,Online,Zomato
O15592,2025-03-24,09:44:00,C13929,S07,Store,In Store
O15593,2025-03-22,11:26:00,C4339,S02,Online,Starbucks App
O15594,2025-01-16,11:45:00,C7711,S04,Online,Zomato
O15595,2025-01-20,09:05:00,C3268,S04,Store,In Store
O15596,2025-02-15,22:10:00,C18548,S06,Store,In Store
O15597,2025-02-02,19:16:00,C9510,S05,Online,Starbucks App
O15598,2025-03-03,18:04:00,C13377,S01,Online,Zomato
O15599,2025-03-01,20:52:00,C14675,S04,Online,Starbucks App
O15600,2025-01-18,18:16:00,C4109,S07,Store,In Store
O15601,2025-02-05,09:07:00,C4871,S08,Online,Zomato
O15602,2025-03-20,15:55:00,C14921,S02,Online,Swiggy
O15603,2025-02-15,16:28:00,C8255,S01,Store,In Store
O15604,2025-03-13,16:33:00,C15219,S05,Online,Swiggy
O15605,2025-02-10,10:20:00,C5704,S08,Online,Zomato
O15606,2025-01-15,07:16:00,C8437,S01,Online,Starbucks App
O15607,2025-03-01,21:08:00,C13610,S07,Store,In Store
O15608,2025-01-10,07:16:00,C9633,S03,Store,In Store
O15609,2025-03-10,08:26:00,C8782,S02,Store,In Store
O15610,2025-01-29,08:15:00,C3779,S08,Online,Zomato
O15611,2025-03-09,22:10:00,C4409,S06,Online,Starbucks App
O15612,2025-03-20,12:55:00,C6573,S05,Online,Swiggy
O15613,2025-01-22,17:19:00,C9951,S02,Store,In Store
O15614,2025-03-02,11:47:00,C12944,S02,Store,In Store
O15615,2025-01-30,10:47:00,C18106,S06,Online,Swiggy
O15616,2025-01-10,08:22:00,C13619,S05,Online,Swiggy
O15617,2025-01-02,08:34:00,C7577,S03,Online,Starbucks App
O15618,2025-03-02,22:34:00,C4776,S07,Online,Swiggy
O15619,2025-01-13,16:29:00,C18964,S02,Online,Starbucks App
O15620,2025-02-09,18:06:00,C1304,S07,Store,In Store
O15621,2025-03-04,18:18:00,C18627,S02,Online,Zomato
O15622,2025-02-19,07:48:00,C10410,S04,Store,In Store
O15623,2025-01-12,19:34:00,C15993,S02,Online,Starbucks App
O15624,2025-02-18,15:08:00,C12851,S03,Online,Zomato
O15625,2025-01-12,11:52:00,C10162,S04,Online,Swiggy
O15626,2025-03-22,14:00:00,C9445,S05,Online,Zomato
O15627,2025-02-12,12:43:00,C11366,S04,Online,Swiggy
O15628,2025-03-15,07:41:00,C8080,S05,Online,Swiggy
O15629,2025-01-18,17:19:00,C15113,S01,Online,Swiggy
O15630,2025-01-11,22:24:00,C4692,S04,Store,In Store
O15631,2025-03-12,07:43:00,C4162,S02,Online,Zomato
O15632,2025-01-24,19:39:00,C15530,S04,Store,In Store
O15633,2025-01-25,11:05:00,C12504,S05,Online,Zomato
O15634,2025-01-13,10:19:00,C17112,S04,Online,Swiggy
O15635,2025-02-06,22:21:00,C12139,S04,Online,Starbucks App
O15636,2025-03-18,09:06:00,C2928,S01,Store,In Store
O15637,2025-01-08,21:28:00,C10645,S04,Online,Zomato
O15638,2025-02-15,17:51:00,C10429,S08,Store,In Store
O15639,2025-03-10,17:06:00,C19973,S08,Store,In Store
O15640,2025-01-29,08:54:00,C12234,S06,Online,Swiggy
O15641,2025-03-15,07:27:00,C7595,S05,Store,In Store
O15642,2025-02-22,14:38:00,C6786,S01,Store,In Store
O15643,2025-02-03,21:41:00,C10293,S07,Online,Starbucks App
O15644,2025-03-17,14:44:00,C1076,S01,Online,Zomato
O15645,2025-01-18,11:10:00,C1937,S02,Store,In Store
O15646,2025-01-09,07:17:00,C18669,S03,Store,In Store
O15647,2025-01-26,16:16:00,C17839,S07,Store,In Store
O15648,2025-01-23,17:14:00,C19098,S07,Online,Zomato
O15649,2025-02-11,08:55:00,C3937,S06,Store,In Store
O15650,2025-03-03,19:52:00,C18395,S03,Online,Starbucks App
O15651,2025-02-25,19:06:00,C10641,S04,Store,In Store
O15652,2025-03-10,07:21:00,C07,S03,Store,In Store
O15653,2025-03-06,14:58:00,C1829,S08,Online,Zomato
O15654,2025-03-24,13:04:00,C1939,S04,Store,In Store
O15655,2025-03-23,20:20:00,C12820,S08,Store,In Store
O15656,2025-01-14,08:11:00,C17740,S02,Online,Starbucks App
O15657,2025-01-31,20:30:00,C15560,S04,Store,In Store
O15658,2025-03-26,20:57:00,C6409,S05,Online,Swiggy
O15659,2025-01-13,08:40:00,C12659,S02,Online,Swiggy
O15660,2025-03-15,11:33:00,C18516,S04,Online,Swiggy
O15661,2025-01-21,14:33:00,C17027,S07,Store,In Store
O15662,2025-03-03,18:25:00,C1268,S02,Online,Starbucks App
O15663,2025-02-01,19:06:00,C2880,S04,Online,Swiggy
O15664,2025-01-14,20:21:00,C2312,S07,Store,In Store
O15665,2025-03-23,22:09:00,C16177,S01,Store,In Store
O15666,2025-03-30,11:45:00,C5092,S07,Store,In Store
O15667,2025-02-15,16:31:00,C1413,S06,Online,Zomato
O15668,2025-01-11,08:54:00,C9709,S04,Store,In Store
O15669,2025-03-17,13:22:00,C16917,S01,Store,In Store
O15670,2025-02-06,08:50:00,C19878,S06,Online,Starbucks App
O15671,2025-02-18,16:36:00,C6747,S07,Store,In Store
O15672,2025-03-12,21:25:00,C7544,S02,Store,In Store
O15673,2025-03-19,10:05:00,C16249,S02,Store,In Store
O15674,2025-01-25,14:11:00,C2658,S08,Online,Swiggy
O15675,2025-02-07,08:08:00,C19352,S01,Online,Zomato
O15676,2025-03-26,17:09:00,C637,S01,Store,In Store
O15677,2025-03-21,15:00:00,C6998,S05,Online,Zomato
O15678,2025-02-19,14:22:00,C1185,S04,Online,Zomato
O15679,2025-03-01,12:51:00,C14457,S07,Online,Starbucks App
O15680,2025-01-13,20:53:00,C15427,S02,Online,Starbucks App
O15681,2025-01-24,11:50:00,C16106,S03,Store,In Store
O15682,2025-03-22,12:57:00,C4270,S06,Online,Starbucks App
O15683,2025-02-01,22:57:00,C7651,S08,Online,Zomato
O15684,2025-01-18,13:54:00,C4271,S02,Online,Starbucks App
O15685,2025-02-08,14:28:00,C8509,S06,Store,In Store
O15686,2025-01-28,17:05:00,C14777,S06,Store,In Store
O15687,2025-01-24,20:37:00,C704,S01,Online,Swiggy
O15688,2025-03-24,14:24:00,C3177,S02,Store,In Store
O15689,2025-02-06,17:47:00,C10018,S02,Online,Zomato
O15690,2025-02-23,08:48:00,C6365,S08,Online,Zomato
O15691,2025-03-11,09:48:00,C10162,S06,Store,In Store
O15692,2025-03-24,10:46:00,C807,S06,Online,Swiggy
O15693,2025-01-09,13:49:00,C19660,S05,Online,Zomato
O15694,2025-03-05,07:02:00,C8909,S01,Online,Swiggy
O15695,2025-02-25,15:47:00,C2315,S04,Store,In Store
O15696,2025-03-27,14:58:00,C11155,S03,Online,Swiggy
O15697,2025-02-02,19:47:00,C15889,S05,Store,In Store
O15698,2025-03-23,18:07:00,C13153,S06,Online,Swiggy
O15699,2025-03-18,17:19:00,C10464,S05,Online,Starbucks App
O15700,2025-03-12,07:18:00,C14259,S04,Store,In Store
O15701,2025-01-13,08:15:00,C15196,S02,Store,In Store
O15702,2025-02-21,08:22:00,C17052,S07,Online,Swiggy
O15703,2025-01-22,17:40:00,C6824,S08,Online,Starbucks App
O15704,2025-03-18,22:09:00,C17772,S05,Online,Zomato
O15705,2025-01-26,19:55:00,C10849,S06,Online,Swiggy
O15706,2025-01-21,19:32:00,C6491,S02,Store,In Store
O15707,2025-02-01,11:59:00,C17589,S05,Store,In Store
O15708,2025-01-09,07:45:00,C3226,S02,Store,In Store
O15709,2025-03-22,08:35:00,C570,S02,Store,In Store
O15710,2025-02-16,11:02:00,C14681,S08,Store,In Store
O15711,2025-01-22,08:17:00,C12948,S07,Store,In Store
O15712,2025-01-05,13:26:00,C6002,S05,Online,Zomato
O15713,2025-03-01,09:23:00,C9968,S05,Store,In Store
O15714,2025-03-03,22:20:00,C5090,S01,Online,Swiggy
O15715,2025-03-17,11:59:00,C12536,S02,Store,In Store
O15716,2025-01-21,20:31:00,C11294,S04,Online,Starbucks App
O15717,2025-01-14,20:09:00,C13794,S03,Store,In Store
O15718,2025-01-01,10:52:00,C1151,S01,Online,Starbucks App
O15719,2025-02-22,15:31:00,C16530,S05,Online,Zomato
O15720,2025-02-03,15:07:00,C6365,S08,Online,Starbucks App
O15721,2025-02-28,12:13:00,C7592,S03,Online,Zomato
O15722,2025-01-22,09:39:00,C9604,S06,Online,Zomato
O15723,2025-02-13,14:01:00,C2679,S07,Online,Swiggy
O15724,2025-03-14,18:46:00,C9337,S06,Online,Zomato
O15725,2025-01-06,19:13:00,C15709,S02,Online,Starbucks App
O15726,2025-01-19,18:57:00,C4473,S02,Store,In Store
O15727,2025-03-25,08:44:00,C9132,S05,Online,Swiggy
O15728,2025-02-11,15:25:00,C14111,S01,Store,In Store
O15729,2025-01-10,18:29:00,C16950,S05,Online,Swiggy
O15730,2025-01-10,12:19:00,C10377,S07,Store,In Store
O15731,2025-02-28,22:15:00,C15125,S01,Online,Zomato
O15732,2025-02-23,19:59:00,C11920,S03,Store,In Store
O15733,2025-02-07,19:00:00,C8470,S07,Store,In Store
O15734,2025-03-27,20:15:00,C19989,S08,Online,Starbucks App
O15735,2025-01-08,20:18:00,C19040,S07,Online,Starbucks App
O15736,2025-02-08,12:27:00,C4732,S05,Online,Starbucks App
O15737,2025-02-25,14:32:00,C311,S08,Store,In Store
O15738,2025-03-29,13:54:00,C1734,S08,Store,In Store
O15739,2025-02-23,17:53:00,C1973,S06,Store,In Store
O15740,2025-01-18,20:17:00,C1116,S07,Store,In Store
O15741,2025-01-01,15:38:00,C1304,S06,Store,In Store
O15742,2025-02-27,08:48:00,C4879,S01,Online,Starbucks App
O15743,2025-02-28,07:15:00,C606,S06,Online,Starbucks App
O15744,2025-03-03,15:23:00,C4459,S04,Store,In Store
O15745,2025-03-04,14:20:00,C5587,S02,Store,In Store
O15746,2025-01-11,17:46:00,C10757,S04,Online,Swiggy
O15747,2025-02-27,20:35:00,C2344,S01,Online,Starbucks App
O15748,2025-03-02,07:42:00,C19846,S05,Online,Starbucks App
O15749,2025-03-19,15:10:00,C2070,S07,Store,In Store
O15750,2025-01-22,16:43:00,C414,S01,Online,Zomato
O15751,2025-02-06,17:04:00,C6292,S07,Store,In Store
O15752,2025-02-01,15:01:00,C15142,S06,Store,In Store
O15753,2025-02-12,10:56:00,C11130,S07,Online,Zomato
O15754,2025-01-16,14:48:00,C12763,S07,Online,Swiggy
O15755,2025-01-05,13:43:00,C5552,S06,Online,Starbucks App
O15756,2025-02-25,09:45:00,C8246,S08,Store,In Store
O15757,2025-02-05,15:12:00,C7948,S05,Store,In Store
O15758,2025-03-20,08:44:00,C10474,S03,Online,Starbucks App
O15759,2025-03-20,13:17:00,C13134,S08,Store,In Store
O15760,2025-03-13,07:51:00,C18913,S03,Online,Zomato
O15761,2025-03-22,09:43:00,C15857,S02,Online,Zomato
O15762,2025-02-02,09:51:00,C12004,S01,Store,In Store
O15763,2025-02-07,18:25:00,C11396,S06,Store,In Store
O15764,2025-01-22,20:22:00,C7224,S01,Store,In Store
O15765,2025-03-16,08:59:00,C12539,S05,Store,In Store
O15766,2025-03-17,11:40:00,C139,S05,Store,In Store
O15767,2025-01-08,22:08:00,C9744,S06,Store,In Store
O15768,2025-01-06,07:14:00,C6583,S01,Online,Zomato
O15769,2025-03-31,21:36:00,C7584,S03,Store,In Store
O15770,2025-01-14,17:51:00,C14348,S04,Store,In Store
O15771,2025-02-01,12:55:00,C10161,S02,Store,In Store
O15772,2025-03-01,08:02:00,C18862,S04,Store,In Store
O15773,2025-01-14,14:03:00,C9855,S02,Online,Swiggy
O15774,2025-01-14,07:48:00,C1949,S03,Online,Swiggy
O15775,2025-02-23,19:02:00,C14724,S07,Online,Starbucks App
O15776,2025-01-19,19:01:00,C15777,S03,Store,In Store
O15777,2025-01-16,15:26:00,C14276,S03,Store,In Store
O15778,2025-01-24,19:53:00,C19456,S08,Online,Zomato
O15779,2025-01-26,18:37:00,C5883,S05,Online,Swiggy
