bill_id,order_id,customer_id,product_id,quantity,total_amount,payment_method,store_id
B18102,O18102,C13923,P37,1,260,UPI,S01
B18103,O18103,C6357,P07,2,590,Card,S04
B18104,O18104,C4692,P35,3,780,Cash,S04
B18105,O18105,C11064,P27,1,355,Card,S08
B18106,O18106,C8242,P03,2,550,Card,S03
B18107,O18107,C18408,P32,1,350,UPI,S01
B18108,O18108,C14041,P10,3,645,Cash,S06
B18109,O18109,C3648,P33,3,1110,Card,S03
B18110,O18110,C10018,P16,1,305,Card,S04
B18111,O18111,C9901,P36,2,560,UPI,S01
B18112,O18112,C7752,P05,2,560,UPI,S05
B18113,O18113,C3415,P42,1,280,Card,S08
B18114,O18114,C256,P34,3,720,UPI,S08
B18115,O18115,C11188,P29,2,638,Card,S02
B18116,O18116,C1806,P21,2,670,UPI,S07
B18117,O18117,C4076,P30,3,1017,Card,S08
B18118,O18118,C11021,P34,1,240,UPI,S01
B18119,O18119,C14200,P31,1,330,Cash,S06
B18120,O18120,C5743,P06,3,900,Cash,S07
B18121,O18121,C472,P05,1,280,Cash,S06
B18122,O18122,C10557,P05,2,560,UPI,S03
B18123,O18123,C18419,P42,2,560,Card,S01
B18124,O18124,C11000,P23,1,360,Cash,S04
B18125,O18125,C4679,P30,1,339,Cash,S01
B18126,O18126,C11689,P07,2,590,UPI,S05
B18127,O18127,C6828,P09,1,335,Card,S04
B18128,O18128,C7164,P03,3,825,UPI,S04
B18129,O18129,C9362,P36,1,280,UPI,S07
B18130,O18130,C11494,P17,3,975,Card,S07
B18131,O18131,C15863,P25,2,630,UPI,S07
B18132,O18132,C12618,P17,1,325,UPI,S03
B18133,O18133,C13295,P06,2,600,Cash,S04
B18134,O18134,C3747,P35,3,780,UPI,S07
B18135,O18135,C13421,P27,1,355,UPI,S04
B18136,O18136,C6575,P06,1,300,Cash,S04
B18137,O18137,C12757,P21,1,335,Cash,S04
B18138,O18138,C19626,P38,3,840,UPI,S07
B18139,O18139,C9807,P41,3,660,UPI,S08
B18140,O18140,C5640,P10,3,645,UPI,S03
B18141,O18141,C4058,P21,3,1005,UPI,S01
B18142,O18142,C14638,P38,3,840,Cash,S04
B18143,O18143,C513,P28,1,299,UPI,S05
B18144,O18144,C17044,P26,2,670,UPI,S06
B18145,O18145,C11901,P34,2,480,Cash,S01
B18146,O18146,C18000,P41,2,440,UPI,S03
B18147,O18147,C1596,P06,3,900,Cash,S05
B18148,O18148,C13517,P01,2,470,Card,S03
B18149,O18149,C5735,P37,2,520,Card,S04
B18150,O18150,C495,P12,1,255,UPI,S03
B18151,O18151,C11144,P16,3,915,Card,S06
B18152,O18152,C4131,P31,2,660,UPI,S06
B18153,O18153,C12034,P42,1,280,Card,S07
B18154,O18154,C2126,P33,1,370,Cash,S08
B18155,O18155,C18536,P02,3,765,UPI,S07
B18156,O18156,C6003,P39,1,300,UPI,S07
B18157,O18157,C15625,P01,1,235,Cash,S02
B18158,O18158,C14075,P03,1,275,UPI,S07
B18159,O18159,C3646,P01,1,235,UPI,S03
B18160,O18160,C2300,P30,3,1017,Cash,S06
B18161,O18161,C19619,P01,3,705,Cash,S07
B18162,O18162,C13231,P03,2,550,Cash,S02
B18163,O18163,C10524,P35,3,780,UPI,S07
B18164,O18164,C7643,P13,2,560,Cash,S03
B18165,O18165,C13743,P06,2,600,Cash,S04
B18166,O18166,C7088,P21,1,335,UPI,S07
B18167,O18167,C4884,P12,3,765,Cash,S06
B18168,O18168,C18835,P29,2,638,Card,S07
B18169,O18169,C19277,P21,1,335,Cash,S03
B18170,O18170,C16328,P04,2,520,Cash,S06
B18171,O18171,C16260,P43,3,750,UPI,S08
B18172,O18172,C12479,P05,3,840,Cash,S01
B18173,O18173,C6506,P37,3,780,Card,S03
B18174,O18174,C2920,P27,1,355,Card,S04
B18175,O18175,C6535,P04,1,260,Cash,S02
B18176,O18176,C7491,P18,3,1035,UPI,S03
B18177,O18177,C17299,P35,3,780,UPI,S03
B18178,O18178,C16773,P30,3,1017,Card,S04
B18179,O18179,C16783,P43,1,250,Card,S07
B18180,O18180,C19573,P32,1,350,Card,S03
B18181,O18181,C19636,P31,3,990,UPI,S07
B18182,O18182,C16186,P01,3,705,Card,S08
B18183,O18183,C441,P27,2,710,Card,S04
B18184,O18184,C6616,P40,2,420,Card,S06
B18185,O18185,C1860,P08,1,315,UPI,S02
B18186,O18186,C13053,P41,2,440,Cash,S08
B18187,O18187,C15118,P20,1,315,UPI,S03
B18188,O18188,C5138,P40,1,210,Card,S01
B18189,O18189,C3227,P25,3,945,Cash,S01
B18190,O18190,C12819,P06,1,300,UPI,S04
B18191,O18191,C14238,P01,2,470,Card,S07
B18192,O18192,C14854,P32,1,350,UPI,S01
B18193,O18193,C10220,P20,2,630,UPI,S01
B18194,O18194,C5613,P04,1,260,UPI,S04
B18195,O18195,C15416,P26,1,335,UPI,S04
B18196,O18196,C13507,P10,1,215,Card,S01
B18197,O18197,C18724,P02,2,510,UPI,S08
B18198,O18198,C12789,P15,3,960,Cash,S02
B18199,O18199,C7068,P23,1,360,Card,S08
B18200,O18200,C12643,P28,3,897,Card,S01
B18201,O18201,C12394,P32,1,350,Card,S01
B18202,O18202,C13174,P16,3,915,UPI,S02
B18203,O18203,C13423,P14,1,300,Cash,S02
B18204,O18204,C3548,P41,3,660,Card,S07
B18205,O18205,C11989,P19,2,590,UPI,S08
B18206,O18206,C11539,P27,1,355,UPI,S04
B18207,O18207,C9666,P23,1,360,UPI,S08
B18208,O18208,C3501,P06,2,600,Card,S08
B18209,O18209,C4530,P29,1,319,Cash,S05
B18210,O18210,C5877,P23,2,720,Cash,S06
B18211,O18211,C2008,P42,1,280,Card,S02
B18212,O18212,C5964,P23,3,1080,UPI,S05
B18213,O18213,C373,P43,3,750,Cash,S07
B18214,O18214,C10507,P05,3,840,UPI,S02
B18215,O18215,C18913,P19,2,590,Cash,S04
B18216,O18216,C6669,P08,1,315,Cash,S03
B18217,O18217,C12847,P14,3,900,Card,S03
B18218,O18218,C503,P33,3,1110,Card,S02
B18219,O18219,C19867,P37,3,780,Cash,S01
B18220,O18220,C9098,P22,2,680,UPI,S07
B18221,O18221,C15437,P29,2,638,Cash,S03
B18222,O18222,C2200,P10,1,215,Cash,S05
B18223,O18223,C4284,P21,2,670,Cash,S08
B18224,O18224,C17254,P01,1,235,Card,S02
B18225,O18225,C18917,P33,3,1110,UPI,S03
B18226,O18226,C14312,P19,2,590,Cash,S06
B18227,O18227,C5526,P11,2,470,UPI,S07
B18228,O18228,C5986,P39,2,600,Cash,S01
B18229,O18229,C4765,P21,2,670,UPI,S02
B18230,O18230,C11640,P40,1,210,UPI,S04
B18231,O18231,C1065,P02,1,255,Card,S07
B18232,O18232,C18410,P12,1,255,Card,S08
B18233,O18233,C2531,P42,1,280,Cash,S02
B18234,O18234,C10284,P09,2,670,Cash,S01
B18235,O18235,C19728,P07,2,590,UPI,S03
B18236,O18236,C6902,P39,3,900,Cash,S02
B18237,O18237,C13534,P18,1,345,UPI,S06
B18238,O18238,C3885,P17,3,975,Cash,S04
B18239,O18239,C13053,P24,1,380,Cash,S03
B18240,O18240,C1971,P29,1,319,UPI,S08
B18241,O18241,C8269,P17,2,650,Cash,S04
B18242,O18242,C16512,P41,2,440,Card,S07
B18243,O18243,C13938,P22,1,340,UPI,S08
B18244,O18244,C4183,P35,3,780,UPI,S03
B18245,O18245,C15012,P15,1,320,UPI,S08
B18246,O18246,C12596,P33,3,1110,Card,S03
B18247,O18247,C15642,P41,1,220,Card,S04
B18248,O18248,C2348,P07,3,885,Card,S01
B18249,O18249,C14145,P05,1,280,Cash,S02
B18250,O18250,C616,P22,3,1020,Cash,S08
B18251,O18251,C2263,P39,3,900,Card,S07
B18252,O18252,C15989,P17,1,325,Cash,S01
B18253,O18253,C4691,P12,2,510,Card,S05
B18254,O18254,C1878,P25,3,945,Card,S04
B18255,O18255,C17284,P02,1,255,UPI,S05
B18256,O18256,C346,P43,3,750,Card,S02
B18257,O18257,C2658,P19,1,295,Cash,S05
B18258,O18258,C10310,P42,2,560,Cash,S06
B18259,O18259,C13945,P03,1,275,UPI,S07
B18260,O18260,C11853,P40,1,210,Cash,S07
B18261,O18261,C11696,P23,3,1080,Card,S07
B18262,O18262,C16491,P31,2,660,Cash,S06
B18263,O18263,C15082,P33,1,370,Cash,S08
B18264,O18264,C15445,P32,1,350,Cash,S07
B18265,O18265,C4829,P36,2,560,Cash,S05
B18266,O18266,C9871,P03,1,275,UPI,S06
B18267,O18267,C9508,P30,3,1017,Card,S04
B18268,O18268,C15743,P18,1,345,Card,S03
B18269,O18269,C8109,P12,2,510,Card,S08
B18270,O18270,C8384,P14,2,600,UPI,S01
B18271,O18271,C12128,P02,2,510,UPI,S03
B18272,O18272,C11676,P38,3,840,Cash,S04
B18273,O18273,C15222,P35,1,260,UPI,S03
B18274,O18274,C9738,P40,2,420,Cash,S07
B18275,O18275,C13194,P15,3,960,UPI,S07
B18276,O18276,C4498,P18,1,345,UPI,S05
B18277,O18277,C18883,P15,3,960,UPI,S07
B18278,O18278,C11695,P42,2,560,Cash,S03
B18279,O18279,C19436,P11,3,705,Cash,S01
B18280,O18280,C11918,P20,2,630,Card,S08
B18281,O18281,C602,P09,2,670,Card,S06
B18282,O18282,C10203,P25,3,945,Card,S07
B18283,O18283,C15932,P22,3,1020,Cash,S04
B18284,O18284,C15774,P20,2,630,Card,S02
B18285,O18285,C18587,P35,2,520,Card,S03
B18286,O18286,C6601,P37,3,780,Cash,S03
B18287,O18287,C10064,P06,1,300,Cash,S04
B18288,O18288,C8871,P20,3,945,Card,S05
B18289,O18289,C1274,P23,3,1080,Card,S03
B18290,O18290,C2370,P02,3,765,UPI,S05
B18291,O18291,C1590,P17,3,975,Cash,S06
B18292,O18292,C8156,P39,1,300,Cash,S07
B18293,O18293,C3566,P02,3,765,Cash,S04
B18294,O18294,C12733,P09,3,1005,Card,S02
B18295,O18295,C3195,P38,1,280,Cash,S03
B18296,O18296,C2184,P04,3,780,Cash,S04
B18297,O18297,C1232,P16,3,915,UPI,S02
B18298,O18298,C13075,P29,1,319,UPI,S04
B18299,O18299,C10998,P25,1,315,Cash,S02
B18300,O18300,C19136,P40,2,420,Card,S05
B18301,O18301,C8396,P02,1,255,UPI,S05
B18302,O18302,C2743,P07,2,590,Cash,S05
B18303,O18303,C1044,P05,2,560,Cash,S08
B18304,O18304,C856,P13,1,280,Card,S08
B18305,O18305,C14647,P13,2,560,Card,S05
B18306,O18306,C4257,P33,3,1110,Cash,S01
B18307,O18307,C13004,P13,3,840,Card,S03
B18308,O18308,C19728,P35,3,780,Cash,S01
B18309,O18309,C7419,P12,2,510,Card,S06
B18310,O18310,C18498,P03,1,275,UPI,S04
B18311,O18311,C14910,P05,1,280,Cash,S03
B18312,O18312,C16253,P05,2,560,Cash,S04
B18313,O18313,C12616,P29,2,638,UPI,S01
B18314,O18314,C18513,P11,2,470,UPI,S02
B18315,O18315,C10881,P21,3,1005,Cash,S02
B18316,O18316,C7564,P07,2,590,Cash,S07
B18317,O18317,C5100,P40,2,420,Cash,S08
B18318,O18318,C1604,P29,2,638,Cash,S01
B18319,O18319,C6695,P37,2,520,Cash,S07
B18320,O18320,C11569,P12,2,510,UPI,S03
B18321,O18321,C7927,P02,3,765,Cash,S08
B18322,O18322,C8420,P08,3,945,Cash,S04
B18323,O18323,C4015,P37,2,520,UPI,S08
B18324,O18324,C14360,P08,3,945,Card,S02
B18325,O18325,C12657,P37,3,780,UPI,S05
B18326,O18326,C1863,P35,2,520,UPI,S08
B18327,O18327,C5785,P36,1,280,Cash,S02
B18328,O18328,C5972,P31,1,330,Card,S04
B18329,O18329,C18488,P23,3,1080,Cash,S06
B18330,O18330,C7194,P30,1,339,Card,S02
B18331,O18331,C14577,P42,1,280,Cash,S07
B18332,O18332,C16838,P03,1,275,Cash,S06
B18333,O18333,C15972,P23,1,360,Card,S06
B18334,O18334,C15179,P29,1,319,UPI,S06
B18335,O18335,C13738,P08,2,630,UPI,S07
B18336,O18336,C58,P11,1,235,Cash,S04
B18337,O18337,C97,P41,1,220,Card,S06
B18338,O18338,C19584,P01,2,470,UPI,S04
B18339,O18339,C17893,P15,3,960,Cash,S01
B18340,O18340,C3735,P18,2,690,UPI,S02
B18341,O18341,C1661,P04,3,780,Card,S06
B18342,O18342,C12400,P21,1,335,UPI,S03
B18343,O18343,C11803,P15,2,640,Cash,S07
B18344,O18344,C8500,P30,3,1017,Card,S02
B18345,O18345,C346,P31,1,330,Card,S03
B18346,O18346,C17779,P16,2,610,Cash,S03
B18347,O18347,C11846,P21,2,670,UPI,S02
B18348,O18348,C4167,P18,3,1035,Cash,S04
B18349,O18349,C6985,P05,2,560,Cash,S05
B18350,O18350,C16885,P24,3,1140,Card,S02
B18351,O18351,C14967,P30,3,1017,Cash,S04
B18352,O18352,C9744,P09,3,1005,UPI,S02
B18353,O18353,C11994,P09,2,670,Cash,S06
B18354,O18354,C11777,P23,3,1080,Cash,S06
B18355,O18355,C19107,P30,2,678,UPI,S06
B18356,O18356,C8414,P39,1,300,UPI,S01
B18357,O18357,C14380,P11,2,470,Cash,S08
B18358,O18358,C7155,P39,3,900,Card,S01
B18359,O18359,C1142,P22,1,340,UPI,S08
B18360,O18360,C14449,P06,2,600,Cash,S02
B18361,O18361,C11047,P21,2,670,Card,S02
B18362,O18362,C6093,P03,3,825,Card,S06
B18363,O18363,C9893,P04,3,780,Cash,S01
B18364,O18364,C17577,P30,1,339,Card,S02
B18365,O18365,C12832,P32,2,700,Cash,S05
B18366,O18366,C19843,P33,3,1110,Card,S07
B18367,O18367,C12882,P30,1,339,Cash,S05
B18368,O18368,C15034,P04,1,260,UPI,S02
B18369,O18369,C8115,P34,3,720,Cash,S05
B18370,O18370,C14533,P24,1,380,Cash,S06
B18371,O18371,C18574,P20,1,315,UPI,S04
B18372,O18372,C3004,P03,3,825,UPI,S08
B18373,O18373,C2478,P22,3,1020,UPI,S01
B18374,O18374,C12308,P32,3,1050,Card,S05
B18375,O18375,C15885,P33,3,1110,Card,S04
B18376,O18376,C9348,P22,1,340,Card,S04
B18377,O18377,C12351,P12,1,255,Cash,S07
B18378,O18378,C269,P40,3,630,Cash,S08
B18379,O18379,C1602,P23,2,720,Card,S01
B18380,O18380,C9916,P23,1,360,UPI,S08
B18381,O18381,C18418,P15,1,320,Card,S02
B18382,O18382,C19583,P20,2,630,UPI,S02
B18383,O18383,C4256,P43,1,250,Cash,S06
B18384,O18384,C6989,P31,2,660,Cash,S01
B18385,O18385,C1644,P25,1,315,Card,S01
B18386,O18386,C9360,P25,2,630,Cash,S04
B18387,O18387,C16096,P11,3,705,Card,S06
B18388,O18388,C13351,P24,2,760,Card,S06
B18389,O18389,C5717,P01,1,235,Cash,S03
B18390,O18390,C1035,P39,1,300,UPI,S05
B18391,O18391,C18668,P33,3,1110,UPI,S03
B18392,O18392,C17511,P28,1,299,Cash,S03
B18393,O18393,C7201,P07,3,885,Cash,S06
B18394,O18394,C12246,P19,1,295,UPI,S02
B18395,O18395,C5351,P37,2,520,Cash,S04
B18396,O18396,C4703,P21,1,335,Cash,S06
B18397,O18397,C19772,P36,1,280,UPI,S06
B18398,O18398,C10970,P33,1,370,Card,S03
B18399,O18399,C19149,P03,1,275,UPI,S02
B18400,O18400,C12328,P10,2,430,Card,S01
B18401,O18401,C18703,P04,2,520,UPI,S07
B18402,O18402,C15181,P21,1,335,Card,S08
B18403,O18403,C17460,P42,3,840,Card,S05
B18404,O18404,C14847,P14,3,900,Cash,S05
B18405,O18405,C10014,P28,3,897,Card,S04
B18406,O18406,C16376,P20,1,315,Card,S01
B18407,O18407,C3101,P05,2,560,Card,S04
B18408,O18408,C10617,P09,1,335,UPI,S04
B18409,O18409,C2245,P03,1,275,UPI,S02
B18410,O18410,C1500,P02,1,255,Cash,S05
B18411,O18411,C10321,P25,2,630,Card,S05
B18412,O18412,C7587,P07,2,590,UPI,S08
B18413,O18413,C939,P05,2,560,Cash,S02
B18414,O18414,C14370,P17,1,325,UPI,S06
B18415,O18415,C11810,P42,2,560,Card,S02
B18416,O18416,C2495,P36,3,840,Card,S08
B18417,O18417,C8655,P16,3,915,Cash,S01
B18418,O18418,C11089,P18,2,690,Card,S02
B18419,O18419,C14600,P31,2,660,Card,S01
B18420,O18420,C6490,P43,2,500,UPI,S01
B18421,O18421,C4799,P26,3,1005,Card,S05
B18422,O18422,C7960,P37,1,260,UPI,S06
B18423,O18423,C1342,P31,3,990,Card,S01
B18424,O18424,C5444,P21,1,335,Cash,S05
B18425,O18425,C11280,P20,3,945,Card,S08
B18426,O18426,C16610,P25,3,945,Card,S03
B18427,O18427,C17244,P10,3,645,Card,S08
B18428,O18428,C15784,P31,3,990,UPI,S05
B18429,O18429,C5610,P38,2,560,Card,S06
B18430,O18430,C17018,P31,3,990,Card,S06
B18431,O18431,C10883,P05,1,280,Card,S05
B18432,O18432,C17073,P37,1,260,UPI,S02
B18433,O18433,C4617,P08,3,945,Card,S04
B18434,O18434,C3928,P28,2,598,Cash,S01
B18435,O18435,C2029,P35,2,520,Card,S08
B18436,O18436,C12231,P23,3,1080,Cash,S03
B18437,O18437,C16738,P38,3,840,Card,S04
B18438,O18438,C13091,P10,3,645,Card,S06
B18439,O18439,C7660,P22,2,680,Cash,S03
B18440,O18440,C1316,P17,2,650,UPI,S05
B18441,O18441,C2404,P35,1,260,Card,S02
B18442,O18442,C7250,P05,3,840,Cash,S05
B18443,O18443,C19132,P42,2,560,Cash,S07
B18444,O18444,C15896,P27,2,710,Card,S07
B18445,O18445,C6900,P20,3,945,UPI,S02
B18446,O18446,C16344,P35,1,260,UPI,S08
B18447,O18447,C16900,P12,2,510,UPI,S08
B18448,O18448,C5571,P17,3,975,Card,S08
B18449,O18449,C11992,P16,3,915,Card,S05
B18450,O18450,C6675,P23,3,1080,UPI,S06
B18451,O18451,C9070,P41,2,440,UPI,S01
B18452,O18452,C3975,P02,1,255,UPI,S03
B18453,O18453,C8242,P15,1,320,Cash,S05
B18454,O18454,C4339,P18,1,345,Cash,S08
B18455,O18455,C2291,P31,2,660,Card,S01
B18456,O18456,C6964,P30,3,1017,Card,S05
B18457,O18457,C18883,P16,2,610,Card,S06
B18458,O18458,C5915,P12,2,510,UPI,S05
B18459,O18459,C19095,P38,1,280,UPI,S04
B18460,O18460,C6549,P34,3,720,UPI,S04
B18461,O18461,C17352,P20,2,630,UPI,S07
B18462,O18462,C5685,P15,3,960,Card,S06
B18463,O18463,C14048,P06,1,300,Card,S01
B18464,O18464,C7861,P14,2,600,UPI,S08
B18465,O18465,C11480,P01,1,235,Cash,S07
B18466,O18466,C7981,P41,3,660,Cash,S04
B18467,O18467,C6555,P31,2,660,UPI,S05
B18468,O18468,C14344,P05,1,280,Card,S04
B18469,O18469,C6986,P12,3,765,UPI,S07
B18470,O18470,C19117,P34,2,480,Cash,S01
B18471,O18471,C19903,P37,2,520,Cash,S08
B18472,O18472,C18497,P13,2,560,Cash,S02
B18473,O18473,C9929,P34,3,720,Card,S04
B18474,O18474,C12369,P09,3,1005,Cash,S08
B18475,O18475,C1079,P14,2,600,UPI,S02
B18476,O18476,C738,P27,3,1065,Card,S03
B18477,O18477,C5499,P43,2,500,Card,S07
B18478,O18478,C5701,P21,1,335,Cash,S03
B18479,O18479,C1948,P43,2,500,UPI,S03
B18480,O18480,C9847,P33,1,370,Cash,S04
B18481,O18481,C15445,P18,2,690,Card,S05
B18482,O18482,C13572,P21,2,670,Card,S04
B18483,O18483,C9416,P06,2,600,Card,S03
B18484,O18484,C671,P07,3,885,Cash,S02
B18485,O18485,C2286,P18,2,690,UPI,S01
B18486,O18486,C5440,P20,3,945,Cash,S03
B18487,O18487,C9322,P27,2,710,Cash,S02
B18488,O18488,C19627,P19,2,590,Cash,S01
B18489,O18489,C16151,P07,3,885,Cash,S08
B18490,O18490,C8994,P24,3,1140,Card,S03
B18491,O18491,C13945,P09,1,335,Cash,S05
B18492,O18492,C8991,P31,2,660,UPI,S08
B18493,O18493,C16482,P07,2,590,Card,S06
B18494,O18494,C11037,P26,3,1005,Card,S02
B18495,O18495,C4508,P43,1,250,Card,S04
B18496,O18496,C17985,P37,2,520,Card,S03
B18497,O18497,C10033,P16,3,915,Cash,S08
B18498,O18498,C7112,P01,1,235,UPI,S02
B18499,O18499,C15725,P06,1,300,Cash,S01
B18500,O18500,C4268,P06,1,300,Card,S02
B18501,O18501,C6104,P07,3,885,Card,S04
B18502,O18502,C15742,P11,1,235,UPI,S07
B18503,O18503,C19039,P35,1,260,Cash,S08
B18504,O18504,C7332,P12,3,765,UPI,S06
B18505,O18505,C2820,P16,1,305,Cash,S06
B18506,O18506,C11096,P37,2,520,UPI,S08
B18507,O18507,C17407,P14,2,600,Card,S03
B18508,O18508,C18567,P16,3,915,UPI,S03
B18509,O18509,C9433,P35,3,780,Cash,S01
B18510,O18510,C1258,P24,2,760,Cash,S05
B18511,O18511,C260,P21,3,1005,Cash,S08
B18512,O18512,C19386,P34,2,480,UPI,S04
B18513,O18513,C3393,P35,3,780,UPI,S06
B18514,O18514,C4318,P09,1,335,UPI,S03
B18515,O18515,C19245,P13,3,840,Card,S05
B18516,O18516,C12385,P36,1,280,Card,S05
B18517,O18517,C14317,P35,1,260,Cash,S05
B18518,O18518,C8016,P30,3,1017,UPI,S01
B18519,O18519,C11843,P31,1,330,Cash,S06
B18520,O18520,C3662,P12,3,765,Card,S05
B18521,O18521,C6947,P17,1,325,Cash,S03
B18522,O18522,C5174,P23,2,720,Cash,S05
B18523,O18523,C14265,P41,2,440,UPI,S01
B18524,O18524,C15697,P07,2,590,Card,S02
B18525,O18525,C3381,P18,2,690,Cash,S07
B18526,O18526,C406,P06,3,900,UPI,S06
B18527,O18527,C13484,P10,3,645,Cash,S04
B18528,O18528,C5631,P20,1,315,UPI,S06
B18529,O18529,C1882,P11,3,705,Cash,S08
B18530,O18530,C18199,P11,2,470,UPI,S08
B18531,O18531,C11446,P43,3,750,Card,S01
B18532,O18532,C9261,P21,1,335,Cash,S04
B18533,O18533,C9404,P08,2,630,UPI,S05
B18534,O18534,C16380,P41,2,440,UPI,S03
B18535,O18535,C10670,P22,2,680,Card,S01
B18536,O18536,C13743,P38,1,280,UPI,S02
B18537,O18537,C6293,P24,1,380,UPI,S01
B18538,O18538,C16859,P40,2,420,UPI,S03
B18539,O18539,C12036,P39,3,900,Card,S04
B18540,O18540,C14931,P16,2,610,Card,S07
B18541,O18541,C15447,P18,3,1035,Cash,S03
B18542,O18542,C6459,P30,2,678,UPI,S01
B18543,O18543,C19173,P40,2,420,Cash,S08
B18544,O18544,C6660,P28,1,299,UPI,S02
B18545,O18545,C10588,P38,2,560,Cash,S08
B18546,O18546,C2215,P24,3,1140,UPI,S08
B18547,O18547,C9070,P10,1,215,Cash,S04
B18548,O18548,C2993,P26,1,335,Cash,S06
B18549,O18549,C14564,P37,1,260,Card,S08
B18550,O18550,C9872,P35,2,520,UPI,S03
B18551,O18551,C18861,P25,3,945,Cash,S06
B18552,O18552,C3698,P08,1,315,UPI,S06
B18553,O18553,C10413,P24,1,380,UPI,S01
B18554,O18554,C11284,P04,1,260,UPI,S04
B18555,O18555,C19518,P29,1,319,Cash,S06
B18556,O18556,C12186,P06,2,600,Cash,S03
B18557,O18557,C4622,P10,3,645,Card,S04
B18558,O18558,C18029,P24,3,1140,UPI,S05
B18559,O18559,C17085,P10,1,215,Cash,S04
B18560,O18560,C16530,P12,3,765,UPI,S01
B18561,O18561,C16156,P23,1,360,UPI,S06
B18562,O18562,C310,P20,1,315,Cash,S03
B18563,O18563,C6295,P33,3,1110,Card,S03
B18564,O18564,C15500,P34,3,720,Card,S06
B18565,O18565,C8172,P36,2,560,Card,S05
B18566,O18566,C3792,P21,3,1005,Card,S05
B18567,O18567,C15649,P09,2,670,UPI,S06
B18568,O18568,C128,P11,1,235,UPI,S01
B18569,O18569,C13532,P23,2,720,Cash,S02
B18570,O18570,C1071,P06,2,600,Cash,S01
B18571,O18571,C19381,P21,2,670,UPI,S01
B18572,O18572,C3161,P07,2,590,Cash,S07
B18573,O18573,C12676,P33,1,370,UPI,S05
B18574,O18574,C16618,P22,3,1020,Cash,S01
B18575,O18575,C3398,P09,3,1005,Card,S02
B18576,O18576,C1692,P37,1,260,UPI,S05
B18577,O18577,C19164,P22,2,680,Cash,S07
B18578,O18578,C19965,P26,2,670,Card,S04
B18579,O18579,C10958,P20,2,630,Cash,S08
B18580,O18580,C14813,P20,2,630,Card,S01
B18581,O18581,C7527,P16,3,915,Card,S03
B18582,O18582,C10063,P27,2,710,Card,S04
B18583,O18583,C4335,P09,1,335,UPI,S04
B18584,O18584,C16170,P04,1,260,Cash,S06
B18585,O18585,C13246,P42,3,840,UPI,S04
B18586,O18586,C2718,P05,3,840,Card,S01
B18587,O18587,C18745,P12,3,765,UPI,S03
B18588,O18588,C18360,P12,1,255,UPI,S01
B18589,O18589,C13913,P33,3,1110,Cash,S05
B18590,O18590,C16124,P05,2,560,Card,S04
B18591,O18591,C6122,P12,3,765,UPI,S08
B18592,O18592,C17929,P33,1,370,UPI,S02
B18593,O18593,C9783,P03,3,825,Cash,S07
B18594,O18594,C19823,P29,1,319,Cash,S08
B18595,O18595,C11623,P23,1,360,Card,S03
B18596,O18596,C14134,P13,2,560,Card,S06
B18597,O18597,C3663,P05,3,840,UPI,S01
B18598,O18598,C12937,P24,1,380,Cash,S02
B18599,O18599,C14988,P17,2,650,UPI,S05
B18600,O18600,C1187,P25,1,315,Card,S04
B18601,O18601,C15255,P20,3,945,Cash,S01
B18602,O18602,C12139,P28,2,598,UPI,S08
B18603,O18603,C6375,P08,3,945,Card,S08
B18604,O18604,C9736,P23,1,360,Cash,S06
B18605,O18605,C11448,P25,3,945,Card,S07
B18606,O18606,C16715,P12,3,765,Cash,S04
B18607,O18607,C18299,P03,2,550,UPI,S07
B18608,O18608,C9502,P16,1,305,Cash,S05
B18609,O18609,C4820,P33,1,370,Card,S08
B18610,O18610,C7837,P10,2,430,Cash,S04
B18611,O18611,C965,P30,3,1017,Card,S02
B18612,O18612,C4889,P19,1,295,Cash,S06
B18613,O18613,C7638,P22,3,1020,Cash,S06
B18614,O18614,C16094,P09,3,1005,Cash,S08
B18615,O18615,C17292,P27,2,710,Cash,S05
B18616,O18616,C2188,P39,3,900,UPI,S07
B18617,O18617,C10034,P01,2,470,Cash,S05
B18618,O18618,C18754,P24,1,380,Cash,S08
B18619,O18619,C9101,P03,1,275,Cash,S05
B18620,O18620,C12821,P31,3,990,UPI,S07
B18621,O18621,C1895,P39,3,900,Card,S01
B18622,O18622,C12439,P16,3,915,Cash,S08
B18623,O18623,C15252,P39,3,900,Card,S05
B18624,O18624,C19204,P41,3,660,UPI,S07
B18625,O18625,C4802,P29,2,638,Card,S02
B18626,O18626,C10578,P36,1,280,UPI,S04
B18627,O18627,C13253,P27,2,710,Cash,S07
B18628,O18628,C11921,P18,1,345,Card,S04
B18629,O18629,C5350,P10,1,215,Cash,S01
B18630,O18630,C5380,P17,1,325,Cash,S04
B18631,O18631,C13234,P09,3,1005,UPI,S03
B18632,O18632,C6568,P25,2,630,Card,S06
B18633,O18633,C17960,P32,1,350,Card,S05
B18634,O18634,C14941,P22,2,680,Cash,S01
B18635,O18635,C17745,P05,3,840,Card,S07
B18636,O18636,C17444,P42,3,840,UPI,S04
B18637,O18637,C14357,P41,1,220,Card,S06
B18638,O18638,C4516,P28,2,598,Cash,S04
B18639,O18639,C1289,P13,3,840,UPI,S08
B18640,O18640,C7368,P22,2,680,UPI,S05
B18641,O18641,C1557,P08,2,630,Cash,S05
B18642,O18642,C9098,P19,1,295,Card,S05
B18643,O18643,C16646,P25,1,315,UPI,S02
